"taskCount","taskId","userId","time","AOI","X","Y","Z"
8,"50_L-NM0_R-WS1",72442720,"5005","corridor_right","150","-3897076934305165","870199661939406"
9,"25_L-WM0_R-NM0",72442720,"4201","corridor_left","-150","-19826071878425360","-15620045567777948"
10,"34_L-WS0_R-NM0",72442720,"4890","corridor_left","-150","-3791034456455946","-31104379320246444"
11,"07_L-EM0_R-ES0",72442720,"4105","corridor_right","150","-34990993805955724","-20455290162303360"
12,"23_L-NS0_R-WM0",72442720,"4859","corridor_left","-150","-3250512898053323","-20198135147549124"
13,"10_L-ES0_R-EM0",72442720,"5767","corridor_left","-150","-346948016080274","-13586125572791660"
14,"35_L-WS1_R-NL0",72442720,"5655","corridor_left","-150","-35114580725961720","27767061068837684"
15,"03_L-EL0_R-ES1",72442720,"4883","corridor_right","1.5e+16","-3652679653986351","-1247134147045172"
16,"32_L-WS0_R-NL0",72442720,"5983","corridor_left","-150","-4176041324129648","-219946423864373"
17,"28_L-WL0_R-NS1",72442720,"5651","corridor_right","150","-306361216346869","-9829051245844454"
18,"22_L-NS0_R-WL1",72442720,"5851","corridor_right","150","-2325928067929307","-12423781283636436"
19,"14_L-WS1_R-NM0",72442720,"5526","corridor_left","-150","-5236011420391665","-6221640061468982"
20,"17_L-NL0_R-WS1",72442720,"4700","corridor_right","150","-3862577251412164","-4441017879569685"
0,"L-NL0_R-WS1_in_tr",73304328,"2477","corridor_left","-1.5e+16","-18134699922126696","-7,363250942088868"
0,"27_L-WL0_R-NS0_tr",73304328,"4898","corridor_left","-150","-1934820653342099","-34,6340953665058"
0,"09_L-ES0_R-EL1_tr",73304328,"4398","corridor_right","1.5e+16","-17918538149106176","-2,0966260137016093"
1,"23_L-NS0_R-WM0",73304328,"4934","corridor_right","1.5e+16","-2456292929869306","-7,18734480822021"
2,"24_L-NS1_R-WL0",73304328,"4371","corridor_right","150","-4025225381383358","-2,6251093680988156"
3,"57_L-WL1_R-NM0",73304328,"5557","corridor_left","-150","-75552181404378432","-25,177580349233168"
4,"34_L-WS0_R-NM0",73304328,"5812","corridor_left","-150","-12437597762955080","-47,126149784944566"
5,"37_L-EL1_R-EM0",73304328,"2675","corridor_left","-150","-8215313392184811","-6,8354423870588334"
6,"02_L-EL0_R-ES0",73304328,"5187","corridor_left","-1.5e+16","-7703533421273029","-5,902790108231528"
7,"51_L-NM1_R-WL0",73304328,"5009","corridor_right","150","-11535676914196706","0,22304939428453885"
8,"59_L-WM0_R-NM1",73304328,"4156","corridor_left","-1.5e+16","-15281542163579822","-11,862105420763154"
9,"04_L-EL1_R-ES0",73304328,"6384","corridor_left","-1.5e+16","-14553263745340562","-4,2106696911714465"
10,"22_L-NS0_R-WL1",73304328,"5865","corridor_right","1.5e+16","-783838807655745","1,5293280392398536"
11,"39_L-EE0_R-EE1",73304328,"5532","corridor_right","1.5e+16","-26485437390394428","-8,743782887898163"
12,"45_L-ES1_R-EM0",73304328,"6270","corridor_left","-1.5e+16","-26841112637981904","-0,5319650640239217"
13,"14_L-WS1_R-NM0",73304328,"6231","corridor_left","-150","-1892861332015425","-0,8394479525008922"
14,"11_L-ES1_R-EL0",73304328,"6190","corridor_left","-1.5e+16","-25085405328561716","-16,397177908760582"
15,"50_L-NM0_R-WS1",73304328,"5538","corridor_right","150","-10180046499636332","-27,610631945027272"
16,"46_L-NL0_R-WM1",73304328,"5937","corridor_right","150","-15023165650431984","-5,8808344864015645"
17,"36_L-EL0_R-EM1",73304328,"6021","corridor_right","150","-24629124392210680","-13,245893906881534"
18,"26_L-WL0_R-NM0",73304328,"6036","corridor_left","-1.5e+16","-17405493979141904","-22,558626129816858"
19,"17_L-NL0_R-WS1",73304328,"5785","corridor_right","150","-15876028874403726","-14,752594307035476"
20,"33_L-WS0_R-NL1",73304328,"5377","corridor_left","-150","-12046239357402464","-30,074270717494215"
0,"L-NL0_R-WS1_in_tr",73909260,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",73909260,"4492","corridor_left","-150","-29,155397899936602","23,69588934085408"
0,"09_L-ES0_R-EL1_tr",73909260,"4452","corridor_right","150,00000000000003","-14,574640486570491","-25,422559423198123"
1,"08_L-ES0_R-EL0",73909260,"5648","corridor_right","150,00000000000003","-27,20017942766211","-12,667772724541493"
2,"23_L-NS0_R-WM0",73909260,"5473","corridor_right","150","-26,14046749481186","-41,370811634578736"
3,"21_L-NS0_R-WL0",73909260,"5121","corridor_right","150","-6,111939206461592","27,471195065933195"
4,"61_L-WM1_R-NL0",73909260,"5418","corridor_left","-150","-9,98848714454276","26,19970920287131"
5,"31_L-WM0_R-NS0",73909260,"4202","corridor_left","-150","-26,15162066484967","-31,87748057982845"
6,"51_L-NM1_R-WL0",73909260,"5666","corridor_left","-150","-14,882751154215374","-20,546985653806317"
7,"48_L-NM0_R-WL1",73909260,"5009","corridor_right","150,00000000000003","-12,019250948407695","31,155408279939742"
8,"43_L-EM1_R-ES0",73909260,"4923","corridor_left","-150,00000000000003","-21,009441394576452","-12,38485633956816"
9,"38_L-EM0_R-EL1",73909260,"4664","corridor_right","150,00000000000003","-26,579610713148917","0,8534528525486422"
10,"49_L-NM0_R-WM1",73909260,"5585","corridor_right","150","-31,78036446393596","23,72064665155613"
11,"29_L-WL1_R-NS0",73909260,"5204","corridor_left","-150","-15,00086536078874","13,845077762202441"
12,"16_L-NL0_R-WS0",73909260,"4299","corridor_right","149,99999999999997","-17,041945676620507","20,062071161877746"
13,"45_L-ES1_R-EM0",73909260,"5743","corridor_left","-150","-38,07608211988818","-37,58326958654214"
14,"33_L-WS0_R-NL1",73909260,"5646","corridor_right","150,00000000000003","-13,76674968232004","-2,9926595218542786"
15,"14_L-WS1_R-NM0",73909260,"6013","corridor_left","-150","-49,909851678119544","-27,05359807875481"
16,"58_L-WM0_R-NL1",73909260,"5842","corridor_right","150","-27,450671442584753","-11,41306516677902"
17,"28_L-WL0_R-NS1",73909260,"5858","corridor_right","150,00000000000003","-12,288206280535377","-7,479603197279701"
18,"40_L-EM0_R-ES1",73909260,"5872","corridor_right","150,00000000000003","-50,12278434343497","0,5460764395914168"
19,"10_L-ES0_R-EM0",73909260,"5358","corridor_left","-150","-39,61630485771428","-13,606351570405693"
20,"47_L-NL1_R-WM0",73909260,"6119","corridor_left","-150,00000000000003","-53,36848614081767","-4,929213162318831"
0,"L-NL0_R-WS1_in_tr",74865901,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",74865901,"4813","corridor_left","-149,99999999999997","-4,126498463910664","-3,7038449875128983"
0,"09_L-ES0_R-EL1_tr",74865901,"5498","corridor_right","150","-22,79335537793518","-5,7730812758990595"
1,"52_L-NM1_R-WM0",74865901,"4817","corridor_left","-150","8,67209681320071","-1,8447388447183073"
2,"06_L-EM0_R-EM0",74865901,"5083","corridor_right","150,00000000000003","-15,013024506408314","-19,03299146691944"
3,"29_L-WL1_R-NS0",74865901,"4008","corridor_left","-150","-23,908673946303786","15,49113732653068"
4,"02_L-EL0_R-ES0",74865901,"5217","corridor_left","-150,00000000000003","-23,314921669239734","-12,320698782020159"
5,"30_L-WM0_R-NL0",74865901,"3221","corridor_left","-150","-13,798007902041267","5,62467982782834"
6,"54_L-NS0_R-WM1",74865901,"5667","corridor_right","150","-23,026120662726928","7,4521049930244825"
7,"45_L-ES1_R-EM0",74865901,"6300","corridor_left","-150,00000000000003","-1,3688087264110749","-3,6107699640295863"
8,"61_L-WM1_R-NL0",74865901,"4468","corridor_left","-150,00000000000003","-3,0859618260665655","6,215986865305334"
9,"36_L-EL0_R-EM1",74865901,"4954","corridor_right","150","-14,063513145569715","-4,337460526723362"
10,"47_L-NL1_R-WM0",74865901,"5049","corridor_left","-150,00000000000003","-26,756988789074295","12,46868584958284"
11,"55_L-NS1_R-WM0",74865901,"4372","corridor_left","-150","-3,4244939244401706","-12,618335772548747"
12,"59_L-WM0_R-NM1",74865901,"6183","corridor_right","150,00000000000003","7,115700130144553","-3,8796809513125368"
13,"27_L-WL0_R-NS0",74865901,"3483","corridor_right","150,00000000000003","-26,48884193015776","-19,32954473600391"
14,"63_L-WM1_R-NS0",74865901,"6753","corridor_left","-150","-6,096142636289464","12,064495275890765"
15,"07_L-EM0_R-ES0",74865901,"4185","corridor_right","150,00000000000003","-64,1322309441965","-26,019813509251776"
16,"05_L-EM0_R-EL0",74865901,"3044","corridor_right","150,00000000000003","-15,427044274764476","-8,648570112833028"
17,"28_L-WL0_R-NS1",74865901,"5481","corridor_right","150","-27,736752729349192","-6,993529758203479"
18,"51_L-NM1_R-WL0",74865901,"5749","corridor_left","-150,00000000000003","0,5962897194608416","-12,479924266550185"
19,"18_L-NL1_R-WS0",74865901,"6067","corridor_left","-150","3,3848169460009956","-5,278898857328144"
20,"31_L-WM0_R-NS0",74865901,"3500","corridor_right","150,00000000000003","-26,254369166579075","-28,3172679525873"
0,"L-NL0_R-WS1_in_tr",75064066,"1009","corridor_right","150","-27898397003240564","12,471452206651058"
0,"27_L-WL0_R-NS0_tr",75064066,"4247","corridor_left","-150","-1121224737481375","14,982950275032577"
0,"09_L-ES0_R-EL1_tr",75064066,"4301","corridor_right","1.5e+16","-1692815572636072","-8,345908022307611"
1,"33_L-WS0_R-NL1",75064066,"4485","corridor_right","1.5e+16","-6248870849486664","0,5323552693808296"
2,"19_L-NM0_R-WL0",75064066,"4674","corridor_right","150","-16858851873865736","17,60651534022179"
3,"21_L-NS0_R-WL0",75064066,"3035","corridor_right","1.5e+16","-57905635524893088","16,805846917854687"
4,"47_L-NL1_R-WM0",75064066,"4911","corridor_left","-1.5e+16","-30193951207720344","-3,535208702167992"
5,"38_L-EM0_R-EL1",75064066,"4809","corridor_right","1.5e+16","-1273898483479087","17,023720125507282"
6,"62_L-WM1_R-NM0",75064066,"5565","corridor_left","-150","-5244078536866731","-7,994536590938697"
7,"46_L-NL0_R-WM1",75064066,"5312","corridor_right","150","-58900962839827","-0,15418657768941912"
8,"12_L-NM0_R-WM0",75064066,"4165","corridor_right","150","-177113564452871","3,7619653592224918"
9,"16_L-NL0_R-WS0",75064066,"4399","corridor_right","150","-2368277450041673","-6,295065185014423"
10,"02_L-EL0_R-ES0",75064066,"5192","corridor_right","1.5e+16","-2181054611140478","1,0759679309607577"
11,"30_L-WM0_R-NL0",75064066,"5551","corridor_left","-1.5e+16","-29998996323681184","27,717957897578465"
12,"61_L-WM1_R-NL0",75064066,"5293","corridor_left","-150","-13230545934044428","24,044330998247545"
13,"39_L-EE0_R-EE1",75064066,"5047","corridor_right","1.5e+16","-9166573599761564","5,448831446952283"
14,"56_L-WL0_R-NM1",75064066,"5007","corridor_right","1.5e+16","-5549201102151542","-15,139481067527015"
15,"58_L-WM0_R-NL1",75064066,"5429","corridor_right","1.5e+16","-12999403971639716","-7,74187138480238"
16,"26_L-WL0_R-NM0",75064066,"4323","corridor_left","-1.5e+16","-14179741224811586","32,99665977972067"
17,"06_L-EM0_R-EM0",75064066,"3843","corridor_right","1.5e+16","-19791159710188160","-8,233684519089948"
18,"42_L-EM1_R-EM0",75064066,"5321","corridor_left","-1.5e+16","-10932085376310958","-18,354786950863954"
19,"43_L-EM1_R-ES0",75064066,"5807","corridor_left","-1.5e+16","-12119970412006552","3,934705843714724"
20,"11_L-ES1_R-EL0",75064066,"5527","corridor_left","-150","-10018129876821298","-22,742867962444393"
0,"L-NL0_R-WS1_in_tr",75701399,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",75701399,"3095","corridor_right","150,00000000000003","-44,06531481736087","-30,655827675017562"
0,"09_L-ES0_R-EL1_tr",75701399,"5125","corridor_left","-150,00000000000003","-69,69311624444657","-20,8548700963415"
1,"08_L-ES0_R-EL0",75701399,"5476","corridor_left","-150,00000000000003","-58,27647932687241","-34,140073254108216"
2,"23_L-NS0_R-WM0",75701399,"5031","corridor_left","-150,00000000000003","-63,10127880692966","-19,23816036447012"
3,"46_L-NL0_R-WM1",75701399,"4200","corridor_left","-150","-10,931573236826026","-24,413380988796405"
4,"20_L-NM0_R-WS0",75701399,"6310","corridor_right","150","-28,15192552776809","16,352502140846617"
5,"26_L-WL0_R-NM0",75701399,"3647","corridor_right","150,00000000000003","-22,188527090502614","-12,883556097999616"
6,"11_L-ES1_R-EL0",75701399,"4947","corridor_right","150,00000000000003","-36,380676422627154","-20,693435195748222"
7,"49_L-NM0_R-WM1",75701399,"3435","corridor_left","-149,99999999999997","-34,909008048874966","-43,52778592031965"
8,"10_L-ES0_R-EM0",75701399,"4273","corridor_left","-150","-20,87613711177425","-36,01691513572781"
9,"54_L-NS0_R-WM1",75701399,"5238","corridor_left","-150","-78,58339525643143","-40,24937992315523"
10,"02_L-EL0_R-ES0",75701399,"4715","corridor_right","150,00000000000003","-43,557442962876635","-20,395963954326632"
11,"17_L-NL0_R-WS1",75701399,"4649","corridor_left","-150","-16,79920389247508","-37,86069160753801"
12,"45_L-ES1_R-EM0",75701399,"3990","corridor_right","150,00000000000003","-40,246460199078726","-14,006807445118213"
13,"59_L-WM0_R-NM1",75701399,"5298","corridor_left","-150","-38,86764570257486","-25,71547912300379"
14,"22_L-NS0_R-WL1",75701399,"5277","corridor_left","-150,00000000000003","-62,09945783674131","-24,282523094788218"
15,"07_L-EM0_R-ES0",75701399,"4722","corridor_right","150,00000000000003","-43,688453347742936","-22,24891345681057"
16,"61_L-WM1_R-NL0",75701399,"4940","corridor_right","150,00000000000003","-51,66365111239359","-11,467449755577107"
17,"30_L-WM0_R-NL0",75701399,"4843","corridor_left","-150","-41,362870511648545","-7,126937364976392"
18,"31_L-WM0_R-NS0",75701399,"4372","corridor_right","150","-60,870947094570546","-43,41997095882131"
19,"56_L-WL0_R-NM1",75701399,"4486","corridor_left","-149,99999999999997","-23,541262130003442","-16,61461584244845"
20,"29_L-WL1_R-NS0",75701399,"4689","corridor_right","150,00000000000003","-31,398498523335967","-14,563424352116627"
0,"L-NL0_R-WS1_in_tr",77299971,"2457","corridor_right","150","-20,080628682881652","-19,097784352653925"
0,"27_L-WL0_R-NS0_tr",77299971,"1585","corridor_left","-150,00000000000003","-2,1003100604882334","-4,085206358466085"
0,"09_L-ES0_R-EL1_tr",77299971,"1115","corridor_right","150,00000000000003","-0,5810728761842796","-12,281889785438679"
1,"49_L-NM0_R-WM1",77299971,"2618","corridor_right","150","-8,540702957041255","-7,367169633086917"
2,"14_L-WS1_R-NM0",77299971,"804","corridor_left","-150","-5,601843860082347","-36,38759311245651"
3,"01_L-EL0_R-EM0",77299971,"1136","corridor_right","150,00000000000003","-8,535103091932235","-7,8613050200360135"
4,"42_L-EM1_R-EM0",77299971,"3484","corridor_left","-150,00000000000003","-3,742128530035586","-9,621014712916477"
5,"08_L-ES0_R-EL0",77299971,"471","corridor_left","-150,00000000000003","-6,183537100462992","-25,442144398413717"
6,"54_L-NS0_R-WM1",77299971,"1534","corridor_right","150","-5,492967326601331","-4,676709371127638"
7,"33_L-WS0_R-NL1",77299971,"1218","corridor_right","150,00000000000003","-4,838080787713608","-9,263849129920786"
8,"29_L-WL1_R-NS0",77299971,"1768","corridor_left","-150,00000000000003","-4,089208433870695","-7,155116679156588"
9,"47_L-NL1_R-WM0",77299971,"2533","corridor_left","-150,00000000000003","0,5349234217463632","-5,403467166721043"
10,"39_L-EE0_R-EE1",77299971,"4901","corridor_right","150,00000000000003","-5,661446182244859","-16,683002980249825"
11,"60_L-WM0_R-NS1",77299971,"null","null","null","null","null"
12,"17_L-NL0_R-WS1",77299971,"4384","corridor_right","150","-14,947281067837647","-17,015343289615423"
13,"37_L-EL1_R-EM0",77299971,"1103","corridor_left","-150,00000000000003","-1,6300838563954656","-11,282900514586586"
14,"58_L-WM0_R-NL1",77299971,"4318","corridor_right","150,00000000000003","-6,001740554970333","-17,50427027730811"
15,"44_L-ES0_R-EM1",77299971,"5783","corridor_right","150,00000000000003","-7,20449978963488","-4,954209443668276"
16,"46_L-NL0_R-WM1",77299971,"4953","corridor_right","150","-4,49425786638605","-11,24228429793741"
17,"53_L-NM1_R-WS0",77299971,"1484","corridor_left","-150,00000000000003","-5,875688385626603","-9,732203938434452"
18,"32_L-WS0_R-NL0",77299971,"2620","corridor_left","-150","-16,88910050699795","-15,08002362977858"
19,"04_L-EL1_R-ES0",77299971,"5564","corridor_left","-150,00000000000003","-2,2551298714437706","-3,435257232796701"
20,"56_L-WL0_R-NM1",77299971,"4600","corridor_right","150,00000000000003","-3,03622363919434","-7,820469279248755"
0,"L-NL0_R-WS1_in_tr",77932061,"1557","corridor_right","150","-12,296538659761666","-7429412287859023"
0,"27_L-WL0_R-NS0_tr",77932061,"683","corridor_left","-150","-6,095398173628702","10179636788335252"
0,"09_L-ES0_R-EL1_tr",77932061,"4294","corridor_right","150","-7,914765970555457","-10880492639749620"
1,"06_L-EM0_R-EM0",77932061,"1421","corridor_right","1.5e+16","38,406757737240056","-23927031385478984"
2,"63_L-WM1_R-NS0",77932061,"1831","corridor_left","-1.5e+16","17,997967335553042","-48759742434615528"
3,"20_L-NM0_R-WS0",77932061,"2792","corridor_right","150","6,9199018041983535","-15489048330973220"
4,"33_L-WS0_R-NL1",77932061,"1763","corridor_right","150","-2,233619328164977","-83319591147866"
5,"42_L-EM1_R-EM0",77932061,"2560","corridor_left","-1.5e+16","-2,2662414765704426","-12784057929892228"
6,"05_L-EM0_R-EL0",77932061,"496","corridor_right","1.5e+16","0,3222967613496408","-8353478659263217"
7,"09_L-ES0_R-EL1",77932061,"3930","corridor_right","150","-7,914765970555457","-10880492639749576"
8,"46_L-NL0_R-WM1",77932061,"4066","corridor_right","150","-8,312981666677828","-4870664874451267"
9,"26_L-WL0_R-NM0",77932061,"1884","corridor_left","-150","-7,134789513361781","6283605445089758"
10,"14_L-WS1_R-NM0",77932061,"3886","corridor_left","-1.5e+16","-12,358659826898823","7152545189779916"
11,"37_L-EL1_R-EM0",77932061,"1931","corridor_left","-1.5e+16","-11,562639396485103","-1208924413942411"
12,"47_L-NL1_R-WM0",77932061,"4326","corridor_left","-1.5e+16","-12,061338698931642","-11395629347174604"
13,"43_L-EM1_R-ES0",77932061,"3044","corridor_left","-150","-10,195194655941819","-10127905149008626"
14,"13_L-WS0_R-NM1",77932061,"3909","corridor_right","150","17,691394147247223","-10711683575801402"
15,"32_L-WS0_R-NL0",77932061,"1685","corridor_left","-150","-12,251899406688096","16685296801917816"
16,"50_L-NM0_R-WS1",77932061,"5582","corridor_right","150","-5,743277760027254","-337336127858024"
17,"22_L-NS0_R-WL1",77932061,"1410","corridor_right","150","22,7708801579775","-15456628083838896"
18,"55_L-NS1_R-WM0",77932061,"2144","corridor_left","-150","-27,579881326299397","-24057698502453436"
19,"44_L-ES0_R-EM1",77932061,"5476","corridor_right","150","-5,348451189029781","-11180611276301504"
20,"58_L-WM0_R-NL1",77932061,"3658","corridor_right","1.5e+16","-0,18881306826916955","-835089669973965"
0,"L-NL0_R-WS1_in_tr",78088204,"1609","corridor_right","150","-3543964582017839","-15,698079361304579"
0,"27_L-WL0_R-NS0_tr",78088204,"4434","corridor_right","1.5e+16","-4299931042970401","3,2963374929407223"
0,"09_L-ES0_R-EL1_tr",78088204,"3420","corridor_right","150","-13572691127157434","-7,094793960329724"
1,"34_L-WS0_R-NM0",78088204,"5551","corridor_left","-150","-3765208528520827","-22,01274535613109"
2,"41_L-EM1_R-EL0",78088204,"5397","corridor_left","-1.5e+16","-1593001142345534","-9,086212802554599"
3,"50_L-NM0_R-WS1",78088204,"5878","corridor_right","150","-2537211468210854","-14,967161113000145"
4,"36_L-EL0_R-EM1",78088204,"6625","corridor_right","1.5e+16","-4582204871297314","-20,416359817443038"
5,"56_L-WL0_R-NM1",78088204,"5865","corridor_right","1.5e+16","-17650626617605898","-14,077477476753842"
6,"03_L-EL0_R-ES1",78088204,"6774","corridor_right","150","-22861987269921920","-15,637340484751562"
7,"15_L-NL0_R-WM0",78088204,"5452","corridor_right","150","-26738821077703024","-26,470761861786244"
8,"04_L-EL1_R-ES0",78088204,"6883","corridor_right","1.5e+16","-24958746653644384","-23,959905570956664"
9,"08_L-ES0_R-EL0",78088204,"5184","corridor_left","-1.5e+16","-7324996125472374","-54,97736635566015"
10,"06_L-EM0_R-EM0",78088204,"5887","corridor_left","-1.5e+16","-12031603615951036","5,516954520596741"
11,"53_L-NM1_R-WS0",78088204,"7024","corridor_right","150","-24533541892986360","-29,09724812342872"
12,"25_L-WM0_R-NM0",78088204,"5635","corridor_right","150","-24612351795133640","-34,26950829118063"
13,"31_L-WM0_R-NS0",78088204,"7086","corridor_right","1.5e+16","-19640853489074772","-32,56960626179844"
14,"27_L-WL0_R-NS0",78088204,"5978","corridor_right","1.5e+16","-21216488900162768","-31,60893375721062"
15,"20_L-NM0_R-WS0",78088204,"6503","corridor_right","150","-6727280164983576","-37,49234672936916"
16,"47_L-NL1_R-WM0",78088204,"6984","corridor_right","1.5e+16","-24195137825227092","-2,1733103037603936"
17,"37_L-EL1_R-EM0",78088204,"4968","corridor_left","-1.5e+16","10462762352640752","0,581152430544563"
18,"54_L-NS0_R-WM1",78088204,"6111","corridor_right","150","-3436771882675586","17,989021763699085"
19,"30_L-WM0_R-NL0",78088204,"5972","corridor_right","1.5e+16","37531434681126120","-5,65107053377551"
20,"43_L-EM1_R-ES0",78088204,"6506","corridor_right","1.5e+16","-922414605863002","-30,3735720629239"
0,"L-NL0_R-WS1_in_tr",78114090,"2578","corridor_right","150","-18832312454237824","28,756720364185817"
0,"27_L-WL0_R-NS0_tr",78114090,"4342","corridor_right","1.5e+16","-23603088686784724","-26,486889495313918"
0,"09_L-ES0_R-EL1_tr",78114090,"5102","corridor_right","1.5e+16","-157026241687715","-4,848722023566253"
1,"54_L-NS0_R-WM1",78114090,"3887","corridor_right","150","-7397896170670734","3,7156670835165304"
2,"48_L-NM0_R-WL1",78114090,"3278","corridor_right","150","6874713279338295","0,6018256163851952"
3,"09_L-ES0_R-EL1",78114090,"3550","corridor_right","1.5e+16","-7003656136646271","-0,7512390041315768"
4,"28_L-WL0_R-NS1",78114090,"3537","corridor_right","1.5e+16","-8323558050570128","-14,20172899441205"
5,"02_L-EL0_R-ES0",78114090,"4353","corridor_right","150","-20951218770272492","-33,6447926391842"
6,"18_L-NL1_R-WS0",78114090,"4086","corridor_left","-1.5e+16","-241906772803096","-14,531810470344297"
7,"38_L-EM0_R-EL1",78114090,"5174","corridor_right","1.5e+16","-53411382245320528","-9,339352333136546"
8,"24_L-NS1_R-WL0",78114090,"3933","corridor_left","-1.5e+16","-15535196711412436","-13,078463191416276"
9,"26_L-WL0_R-NM0",78114090,"5331","corridor_right","1.5e+16","-9474491353718456","-14,168248891602104"
10,"36_L-EL0_R-EM1",78114090,"3914","corridor_right","1.5e+16","-13148978312075976","0,7127022794983731"
11,"14_L-WS1_R-NM0",78114090,"5103","corridor_left","-150","-5006439229019534","33,97330523776427"
12,"23_L-NS0_R-WM0",78114090,"5362","corridor_left","-1.5e+16","-1562080428466146","1,1683006145684942"
13,"60_L-WM0_R-NS1",78114090,"3487","corridor_right","1.5e+16","-4857822288927899","-24,76300565963433"
14,"45_L-ES1_R-EM0",78114090,"4103","corridor_left","-1.5e+16","-14772483688780348","-2,8571737197109996"
15,"43_L-EM1_R-ES0",78114090,"4504","corridor_left","-1.5e+16","6275932351852923","-5,294568949218956"
16,"58_L-WM0_R-NL1",78114090,"4217","corridor_right","1.5e+16","-21525677804405772","-6,325160778438772"
17,"41_L-EM1_R-EL0",78114090,"5063","corridor_left","-1.5e+16","-7619868533936987","1,0890119153615245"
18,"44_L-ES0_R-EM1",78114090,"3461","corridor_right","1.5e+16","-173851661903619","-4,090942709251053"
19,"07_L-EM0_R-ES0",78114090,"5486","corridor_right","150","-10680756872518812","2,408011784100907"
20,"39_L-EE0_R-EE1",78114090,"5386","corridor_right","1.5e+16","-20946617814287124","13,051148767625804"
0,"L-NL0_R-WS1_in_tr",79286927,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",79286927,"4351","corridor_left","-150","-0,831973908133314","-8,501861515130212"
0,"09_L-ES0_R-EL1_tr",79286927,"4950","corridor_right","150,00000000000006","-3,729370195969423","-5,769096407234883"
1,"30_L-WM0_R-NL0",79286927,"4648","corridor_left","-150,00000000000003","-4,475615863694287","-3,3160881968232037"
2,"04_L-EL1_R-ES0",79286927,"5461","corridor_left","-150,00000000000003","-0,7459186856101425","1,0063259586966637"
3,"10_L-ES0_R-EM0",79286927,"4602","corridor_left","-150,00000000000003","-3,3006842944553796","-16,891264853515793"
4,"01_L-EL0_R-EM0",79286927,"773","corridor_right","150,00000000000003","-4,812589768013304","-7,218314819466869"
5,"43_L-EM1_R-ES0",79286927,"5830","corridor_left","-150,00000000000003","-9,08692495549019","-7,845562508650204"
6,"42_L-EM1_R-EM0",79286927,"4499","corridor_left","-150,00000000000003","2,685343827495018","-15,428437406190596"
7,"06_L-EM0_R-EM0",79286927,"1570","corridor_left","-150","-0,5544769956486064","-11,70326404188674"
8,"18_L-NL1_R-WS0",79286927,"877","corridor_left","-150,00000000000003","-4,092997979359495","-16,87708287978988"
9,"33_L-WS0_R-NL1",79286927,"2820","corridor_right","150","-1,6095033375390742","-8,001887512083243"
10,"60_L-WM0_R-NS1",79286927,"5016","corridor_right","150,00000000000003","-12,82025317088629","-6,47203305005867"
11,"49_L-NM0_R-WM1",79286927,"5668","corridor_right","150","-3,6151435064501882","9,514233549488395"
12,"61_L-WM1_R-NL0",79286927,"4751","corridor_left","-150","-5,7216373847425","7,38381704092045"
13,"03_L-EL0_R-ES1",79286927,"4002","corridor_right","150,00000000000003","-18,429790334278618","-19,088242015991796"
14,"51_L-NM1_R-WL0",79286927,"2852","corridor_left","-150,00000000000006","-7,258698585325455","-11,340859287338361"
15,"15_L-NL0_R-WM0",79286927,"4286","corridor_right","150","-12,620885363030496","2,288612281774377"
16,"62_L-WM1_R-NM0",79286927,"5614","corridor_left","-150","-3,3854718013185234","7,566998284467572"
17,"22_L-NS0_R-WL1",79286927,"5331","corridor_right","150","1,6000000000000014","0,03204318513736837"
18,"53_L-NM1_R-WS0",79286927,"4718","corridor_left","-150,00000000000003","-2,6812793327142117","-8,974364848953456"
19,"41_L-EM1_R-EL0",79286927,"2684","corridor_left","-150,00000000000003","-2,6328359027307258","-2,3788424068277294"
20,"08_L-ES0_R-EL0",79286927,"2232","corridor_left","-150,00000000000003","-7,361126075713294","-14,315958301122421"
0,"L-NL0_R-WS1_in_tr",79301977,"1495","corridor_right","149,99999999999997","-37,29015146690365","-65,43885367386594"
0,"27_L-WL0_R-NS0_tr",79301977,"4025","corridor_left","-150","-46,727924930011994","-8,468266309667722"
0,"09_L-ES0_R-EL1_tr",79301977,"2524","corridor_right","150,00000000000003","-31,199235486347227","-6,255185822894774"
1,"18_L-NL1_R-WS0",79301977,"4781","corridor_left","-150","-12,936286433397143","-10,868222511247794"
2,"26_L-WL0_R-NM0",79301977,"2123","corridor_left","-150","-12,792189414218598","6,5358978391989755"
3,"27_L-WL0_R-NS0",79301977,"2750","corridor_left","-150","-31,929209365153298","-22,07590489804229"
4,"11_L-ES1_R-EL0",79301977,"5209","corridor_left","-150","-30,204199300695517","-40,96626294508661"
5,"04_L-EL1_R-ES0",79301977,"5541","corridor_left","-150,00000000000006","-37,095345377823136","-9,16054749862974"
6,"17_L-NL0_R-WS1",79301977,"3964","corridor_right","149,99999999999997","-17,755919229161012","-7,988982090077592"
7,"39_L-EE0_R-EE1",79301977,"5312","corridor_right","150,00000000000003","-4,166553617711813","-16,213073072331554"
8,"10_L-ES0_R-EM0",79301977,"1399","corridor_left","-150","-38,484264692770836","-44,99928845010303"
9,"12_L-NM0_R-WM0",79301977,"5278","corridor_right","150","-19,817850437288797","40,78620108807053"
